# Source: Manual Técnico SIFEN v150, Tabla 2.1 (DEPARTAMENTOS, DISTRITOS Y CIUDADES)
# Original file: CODIGO DE REFERENCIA GEOGRAFICA.xlsx (DNIT 2023)
# Generated by: scripts/generate_geo_catalogs.py
codigo,nombre,nombre_display,codigo_padre,activo
4935,PASITO,PASITO,198,1
4936,PASO ITA,PASO ITA,198,1
4937,PASO PARODI,PASO PARODI,198,1
4938,PASO REAL,PASO REAL,198,1
4939,PASO ROMERO,PASO ROMERO,198,1
4940,PIRACAI,PIRACAI,198,1
4941,POTRERITO,POTRERITO,198,1
4942,POTRERO BAEZ,POTRERO BAEZ,198,1
4943,POTRERO TACUARA,POTRERO TACUARA,198,1
4944,POTRERO VAI,POTRERO VAI,198,1
4945,PRIMAVERA,PRIMAVERA,198,1
4946,PUENTE CAVETI,PUENTE CAVETI,198,1
4947,PUERTO JHU,PUERTO JHU,198,1
4948,PUERTO MOROMBI,PUERTO MOROMBI,198,1
4949,PUESTO ACARAY-MI,PUESTO ACARAY-MI,198,1
4950,PUESTO SANDOVAL,PUESTO SANDOVAL,198,1
4951,PUESTO YSAU,PUESTO YSAU,198,1
4952,QUEREU,QUEREU,198,1
4953,RIO CORRIENTES,RIO CORRIENTES,198,1
4954,RIO VERDE,RIO VERDE,198,1
4955,SAN ANTONIO,SAN ANTONIO,198,1
4956,SAN JUAN,SAN JUAN,198,1
4957,SAN RAFAEL,SAN RAFAEL,198,1
4958,TACUARA TY,TACUARA TY,198,1
4959,TACUAREMBOY,TACUAREMBOY,198,1
4960,TENDAL,TENDAL,198,1
4961,VILLA YGATIMI (MUNICIPIO),VILLA YGATIMI (MUNICIPIO),198,1
4962,YBYBUCUA,YBYBUCUA,198,1
4963,YBYRAROBANA,YBYRAROBANA,198,1
4964,YBU 1A.,YBU 1A.,198,1
4965,YBU 2A.,YBU 2A.,198,1
4966,YUICAI,YUICAI,198,1
4967,NAMBY,ÑAMBY,198,1
4968,NANDUROCAI,ÑANDUROCAI,198,1
4969,YPEJHU,YPEJHU,199,1
4970,AGUARA YARTHE,AGUARA YARTHE,199,1
4971,CAAGUY PORA,CAAGUY PORA,199,1
4972,CALI-CUE,CALI-CUE,199,1
4973,CARAPA-I,CARAPA-I,199,1
4974,CARAPE,CARAPE,199,1
4975,COFISA,COFISA,199,1
4976,COL.INDIGENA CAZAL,COL.INDIGENA CAZAL,199,1
4977,COL.INDIGENA PARIRI,COL.INDIGENA PARIRI,199,1
4978,CURUZU,CURUZU,199,1
4979,GUAYAIBI,GUAYAIBI,199,1
4980,ITANARA,ITANARA,199,1
4981,LAGUNITA,LAGUNITA,199,1
4982,LOPEZ CUE,LOPEZ CUE,199,1
4983,MENCHACA CUE,MENCHACA CUE,199,1
4984,MOJON,MOJON,199,1
4985,0BRAJE PINDOTY,0BRAJE PINDOTY,199,1
4986,OBRAJE ROTELA,OBRAJE ROTELA,199,1
4987,PASO JHU,PASO JHU,199,1
4988,PASTAJE CERRO,PASTAJE CERRO,199,1
4989,SAN ROQUE,SAN ROQUE,199,1
4990,TACUARA,TACUARA,199,1
4991,TACUARATY,TACUARATY,199,1
4992,YBYCUI,YBYCUI,199,1
4993,YBU,YBU,199,1
4994,YPAU,YPAU,199,1
4995,YPEJHU (MUNICIPIO),YPEJHU (MUNICIPIO),199,1
4996,NUA-I,ÑUA-I,199,1
4997,CORPUS CHRISTI,CORPUS CHRISTI,200,1
4998,11 DE SETIEMBRE,11 DE SETIEMBRE,200,1
4999,3 NACIENTES,3 NACIENTES,200,1
5000,ADMINISTRACION CUE,ADMINISTRACION CUE,200,1
5001,AMERICANA CARAPE,AMERICANA CARAPE,200,1
5002,ARROYO ITA,ARROYO ITA,200,1
5003,ARROYO PALOMBO,ARROYO PALOMBO,200,1
5004,ARROYO PORA,ARROYO PORA,200,1
5005,ARROYO ROYSA,ARROYO ROYSA,200,1
5006,BUEN VIAJE,BUEN VIAJE,200,1
5007,CADETE CUE,CADETE CUE,200,1
5008,CALLE CERRO PORTENO,CALLE CERRO PORTEÑO,200,1
5009,CANEAN,CANEAN,200,1
5010,CARAPA,CARAPA,200,1
5011,CAYE CUE (NUMI),CAYE CUE (ÑUMI),200,1
5012,CERRO PYTA,CERRO PYTA,200,1
5013,CERRO DE ORO,CERRO DE ORO,200,1
5014,CHACRA SAN LUIS,CHACRA SAN LUIS,200,1
5015,CHACRA DOMINGO,CHACRA DOMINGO,200,1
5016,CLEVAS CARAPA,CLEVAS CARAPA,200,1
5017,CLEVAS CATUETE,CLEVAS CATUETE,200,1
5018,CLEVAS GUARANI,CLEVAS GUARANI,200,1
5019,CLEVAS OLIMPIA,CLEVAS OLIMPIA,200,1
5020,CLEVAS SAN FRANCISCO,CLEVAS SAN FRANCISCO,200,1
5021,CLEVAS SAN JUAN,CLEVAS SAN JUAN,200,1
5022,CORPUS CRISTI (RURAL),CORPUS CRISTI (RURAL),200,1
5023,CORPUS CHRISTI (MUNICIPIO),CORPUS CHRISTI (MUNICIPIO),200,1
5024,DESTACAMENTO MILITAR,DESTACAMENTO MILITAR,200,1
5025,DISTRITO MILITAR,DISTRITO MILITAR,200,1
5026,DON PEDRO,DON PEDRO,200,1
5027,ESPADIN YAJHE-O,ESPADIN YAJHE-O,200,1
5028,FAZENDA 22 DE SETIEMBRE,FAZENDA 22 DE SETIEMBRE,200,1
5029,FAZENDA BACHIRAS,FAZENDA BACHIRAS,200,1
5030,FAZENDA BUENA ESPERANZA,FAZENDA BUENA ESPERANZA,200,1
5031,FAZENDA DON RAUL,FAZENDA DON RAUL,200,1
5032,FAZENDA ESPANA,FAZENDA ESPAÑA,200,1
5033,FAZENDA ESPANA 2A.,FAZENDA ESPAÑA 2A.,200,1
5034,FAZENDA NTRA.SRA.ASUNCION,FAZENDA NTRA.SRA.ASUNCION,200,1
5035,FAZENDA SAN JOSE,FAZENDA SAN JOSE,200,1
5036,FELICIDAD LA FUENTE,FELICIDAD LA FUENTE,200,1
5037,FRANCISCO PALOMBO,FRANCISCO PALOMBO,200,1
5038,FRANCISCO PALOMBO 2A.,FRANCISCO PALOMBO 2A.,200,1
5039,GORRA PYTA,GORRA PYTA,200,1
5040,GUARANI AMERICANA,GUARANI AMERICANA,200,1
5041,GUEMBE VERA,GUEMBE VERA,200,1
5042,HITO 86,HITO 86,200,1
5043,INFIERNO CUE,INFIERNO CUE,200,1
5044,FERNANDO DE LA MORA,FERNANDO DE LA MORA,154,1
5045,4 VIENTOS,4 VIENTOS,154,1
5046,CALLE PUCU,CALLE PUCU,154,1
5047,CALLE ULTIMA,CALLE ULTIMA,154,1
5048,CAPIIPERY,CAPIIPERY,154,1
5049,COCUE GUAZU,COCUE GUAZU,154,1
5050,GRAL.CABALLERO,GRAL.CABALLERO,154,1
5051,LAGUNA GRANDE,LAGUNA GRANDE,154,1
5052,ORILLA DEL CAMPO GRANDE,ORILLA DEL CAMPO GRANDE,154,1
5053,PITIANTUTA,PITIANTUTA,154,1
5054,GUARAMBARE,GUARAMBARE,155,1
5055,CAYGUA,CAYGUA,155,1
5056,RINCON LOMA,RINCON LOMA,155,1
5057,TYPYCHATY,TYPYCHATY,155,1
5058,TYPYRATY,TYPYRATY,155,1
5059,ARANA 1,ARAÑA 1,156,1
5060,AVEIRO,AVEIRO,156,1
5061,BARRIO PARANAMBU,BARRIO PARANAMBU,156,1
5062,CAAGUAZU (TAVY YOVAI),CAAGUAZU (TAVY YOVAI),156,1
5063,CALLE YVATE,CALLE YVATE,156,1
5064,CARAGUATAITY,CARAGUATAITY,156,1
5065,CURUPICAYTY 1A.,CURUPICAYTY 1A.,156,1
5066,CURUPICAYTY,CURUPICAYTY,156,1
5067,ITA POTRERO,ITA POTRERO,156,1
5068,LAS PIEDRAS 1A.,LAS PIEDRAS 1A.,156,1
5069,LAS PIEDRAS 2A.,LAS PIEDRAS 2A.,156,1
5070,OCULTO,OCULTO,156,1
5071,POSTA GAONA,POSTA GAONA,156,1
5072,POSTA GAONA 1A.,POSTA GAONA 1A.,156,1
5073,POTRERO POI,POTRERO POI,156,1
5074,POTRERO POI 2A.,POTRERO POI 2A.,156,1
5075,Y JHOVY 2A.,Y JHOVY 2A.,156,1
5076,YAGUA NARO,YAGUA ÑARO,156,1
5077,YAGUA NARO 1A.,YAGUA ÑARO 1A.,156,1
5078,ALDANA CANADA,ALDANA CAÑADA,157,1
5079,ALDANA CANADA 2A.,ALDANA CAÑADA 2A.,157,1
5080,ARROYO ESTRELLA,ARROYO ESTRELLA,157,1
5081,CANADITA,CAÑADITA,157,1
5082,ESTANCIA SANTA TERESA,ESTANCIA SANTA TERESA,127,1
5083,ISLERIA,ISLERIA,127,1
5084,ITAPE,ITAPE,127,1
5085,MANUELA CUE,MANUELA CUE,127,1
5086,MBOI CUATIA,MBOI CUATIA,127,1
5087,PUEBLO JIMENEZ,PUEBLO JIMENEZ,127,1
5088,PUESTO SANTA GERTRUDIS,PUESTO SANTA GERTRUDIS,127,1
5089,PUESTO ARROYITO (LISBIGE),PUESTO ARROYITO (LISBIGE),127,1
5090,PUESTO CONGO GUAZU,PUESTO CONGO GUAZU,127,1
5091,PUESTO LATA,PUESTO LATA,127,1
5092,RETIRO ISLA ITA (M.P.),RETIRO ISLA ITA (M.P.),127,1
5093,TAPE GUAZU,TAPE GUAZU,127,1
5094,YAGUARETE CUA,YAGUARETE CUA,127,1
5095,YERE,YERE,127,1
5096,YPUCU,YPUCU,127,1
5097,CABALLERO,CABALLERO,128,1
5098,CABALLERO (MUNICIPIO),CABALLERO (MUNICIPIO),128,1
5099,CATALAN,CATALAN,128,1
5100,CERRO NU,CERRO ÑU,128,1
5101,CHAURIA,CHAURIA,128,1
5102,COSTA JHU,COSTA JHU,128,1
5103,COSTA PUCU,COSTA PUCU,128,1
5104,FRANCO I,FRANCO I,128,1
5105,FRANCO NU,FRANCO ÑU,128,1
5106,GUAVIRA,GUAVIRA,128,1
5107,HORQUETA,HORQUETA,128,1
5108,IRIARTE,IRIARTE,128,1
5109,IRIARTE 2A.,IRIARTE 2A.,128,1
5110,ISLA SEGURA,ISLA SEGURA,128,1
5111,ISLA SEGURA 2A.,ISLA SEGURA 2A.,128,1
5112,LINDERO,LINDERO,128,1
5113,LOMA PYTA,LOMA PYTA,128,1
5114,PIRAYUBY,PIRAYUBY,128,1
5115,POTRERO NARANJA TY,POTRERO NARANJA TY,128,1
5116,POTRERO PUCU,POTRERO PUCU,128,1
5117,POTRERO YBATE,POTRERO YBATE,128,1
5118,PUERTO FRUTOS,PUERTO FRUTOS,128,1
5119,RETIRO LA HERRADURA,RETIRO LA HERRADURA,128,1
5120,SAN ANTONIO,SAN ANTONIO,128,1
5121,SAN CRISTOBAL,SAN CRISTOBAL,128,1
5122,TTE. MARTINEZ,TTE. MARTINEZ,128,1
5123,ZORRILLA CUE,ZORRILLA CUE,128,1
5124,CARAPEGUA,CARAPEGUA,129,1
5125,AGUAI Y,AGUAI Y,129,1
5126,BARRIO MCAL.LOPEZ,BARRIO MCAL.LOPEZ,129,1
5127,BARRIO STO.DOMINGO,BARRIO STO.DOMINGO,129,1
5128,BENI LOMA,BENI LOMA,129,1
5129,CAAZAPA,CAAZAPA,129,1
5130,CALIXTRO,CALIXTRO,129,1
5131,CARAPEGUA (MUNICIPIO),CARAPEGUA (MUNICIPIO),129,1
5132,CASA YBATE,CASA YBATE,129,1
5133,CANETE CUE,CAÑETE CUE,129,1
5134,CERRITO,CERRITO,129,1
5135,ESPARTILLAR,ESPARTILLAR,129,1
5136,FRANCO ISLA,FRANCO ISLA,129,1
5137,ISLA YBATE,ISLA YBATE,129,1
5138,NDABARU,NDABARU,129,1
5139,PACHECO,PACHECO,129,1
5140,POTRERO,POTRERO,129,1
5141,TAYY LOMA,TAYY LOMA,129,1
5142,LA COLMENA,LA COLMENA,130,1
5143,BARRERO AZUL,BARRERO AZUL,130,1
5144,CERRITO,CERRITO,130,1
5145,FATIMA,FATIMA,130,1
5146,KAATYMI,KAATYMI,130,1
5147,LA COLMENA (MUNICIPIO),LA COLMENA (MUNICIPIO),130,1
5148,MBOCAYATY,MBOCAYATY,130,1
5149,PINDOTY,PINDOTY,130,1
5150,POTRERO ALTO,POTRERO ALTO,130,1
5151,RORY,RORY,130,1
5152,SOL NACIENTE,SOL NACIENTE,130,1
5153,YAHAPETY,YAHAPETY,130,1
5154,YBYRA PEPE,YBYRA PEPE,130,1
5155,YBAROTY,YBAROTY,130,1
5156,ESCOBAR,ESCOBAR,131,1
5157,ARROYO PORA,ARROYO PORA,131,1
5158,CERRO CUPE,CERRO CUPE,131,1
5159,CHIRCAL,CHIRCAL,131,1
5160,ESCOBAR (MUNICIPIO),ESCOBAR (MUNICIPIO),131,1
5161,ESTANCIA ABELENDA,ESTANCIA ABELENDA,131,1
5162,ESTANCIA ALONSO,ESTANCIA ALONSO,131,1
5163,ESTANCIA CERRITO,ESTANCIA CERRITO,131,1
5164,ESTANCIA MEDINA,ESTANCIA MEDINA,131,1
5165,ESTANCIA TONANEZ,ESTANCIA TOÑANEZ,131,1
5166,GRAL.AQUINO,GRAL.AQUINO,131,1
5167,GUAZU CUA,GUAZU CUA,131,1
5168,MBOCAYATY,MBOCAYATY,131,1
5169,MBOPI CUA,MBOPI CUA,131,1
5170,POTRERO,POTRERO,131,1
5171,RETIRO FRANCIA CUE,RETIRO FRANCIA CUE,131,1
5172,YBYRATY,YBYRATY,131,1
5173,YPAU,YPAU,131,1
5174,MBUYAPEY,MBUYAPEY,132,1
5175,ARROYO COSTA,ARROYO COSTA,132,1
5176,BOQUERON,BOQUERON,132,1
5177,CERRITO,CERRITO,132,1
5178,COSTA CAPILLA CUE,COSTA CAPILLA CUE,132,1
5179,COSTA PUCU,COSTA PUCU,132,1
5180,CAAGUY GUAZU,CAAGUY GUAZU,132,1
5181,ELIGIO AYALA,ELIGIO AYALA,132,1
5182,ESTACION LOMITA,ESTACION LOMITA,132,1
5183,ESTANCIA ZAPUTOVICH,ESTANCIA ZAPUTOVICH,132,1
5184,GUAVIRA,GUAVIRA,132,1
5185,ISLA ALTA,ISLA ALTA,132,1
5186,KIMITA,KIMITA,132,1
5187,LA BARU,LA BARU,132,1
5188,LA ROSA,LA ROSA,132,1
5189,LOMA GUAZU,LOMA GUAZU,132,1
5190,LOMA I,LOMA I,132,1
5191,MBUYAPEY (MUNICIPIO),MBUYAPEY (MUNICIPIO),132,1
5192,PUERTO FELIPE,PUERTO FELIPE,132,1
5193,ROA RUGUA,ROA RUGUA,132,1
5194,SOLIS CUE,SOLIS CUE,132,1
5195,TUNA,TUNA,132,1
5196,NANDU RUA,ÑANDU RUA,132,1
5197,NU AHI,ÑU AHI,132,1
5198,NU APUA,ÑU APUA,132,1
5199,PIRAYU,PIRAYU,133,1
5200,ARROYO SERVIN,ARROYO SERVIN,133,1
5201,ASCURRA,ASCURRA,133,1
5202,CAAGUY POTI,CAAGUY POTI,133,1
5203,CERRO LEON,CERRO LEON,133,1
5204,CERRO VERA,CERRO VERA,133,1
5205,COSTA JHU,COSTA JHU,133,1
5206,ESTACION CERRO LEON,ESTACION CERRO LEON,133,1
5207,PASO MALO,PASO MALO,133,1
5208,PIRAYU (MUNICIPIO),PIRAYU (MUNICIPIO),133,1
5209,POTRERO AVENDANA,POTRERO AVENDANA,133,1
5210,PUESTO PALMEROLA,PUESTO PALMEROLA,133,1
5211,SANJA JHU,SANJA JHU,133,1
5212,TUYU CUE,TUYU CUE,133,1
5213,TUYU CUA COCUE,TUYU CUA COCUE,133,1
5214,YAGUARON YURU,YAGUARON YURU,133,1
5215,YCUA CAHU,YCUA CAHU,133,1
5216,QUIINDY,QUIINDY,134,1
5217,ACHOTE I,ACHOTE I,134,1
5218,BUENA VISTA,BUENA VISTA,134,1
5219,CALLEJON,CALLEJON,134,1
5220,CMTE.PERALTA,CMTE.PERALTA,134,1
5221,COCUERE,COCUERE,134,1
5222,COSTA GAONA,COSTA GAONA,134,1
5223,COSTA IRALA,COSTA IRALA,134,1
5224,CURUCAU,CURUCAU,134,1
5225,ESTANCIA R.I.ACHOTEI,ESTANCIA R.I.ACHOTEI,134,1
5226,ESTANCIA EGUSQUIZA,ESTANCIA EGUSQUIZA,134,1
5227,ESTANCIA LUJAN,ESTANCIA LUJAN,134,1
5228,ESTANCIA MARIA JULIANA,ESTANCIA MARIA JULIANA,134,1
5229,ESTANCIA PROSPERIDAD,ESTANCIA PROSPERIDAD,134,1
5230,ESTANCIA SAN ANTONIO,ESTANCIA SAN ANTONIO,134,1
5231,ESTANCIA SAN GERONIMO,ESTANCIA SAN GERONIMO,134,1
5232,ESTANCIA SANJA JHU,ESTANCIA SANJA JHU,134,1
5233,ESTANCIA SILVA,ESTANCIA SILVA,134,1
5234,ESTANCIA VARGAS,ESTANCIA VARGAS,134,1
5235,ESTANCIA VARGAS (OJEDA CUE),ESTANCIA VARGAS (OJEDA CUE),134,1
5236,FISCAL (ACHOTEI),FISCAL (ACHOTEI),134,1
5237,ISLA CUPE (ACHOTEI),ISLA CUPE (ACHOTEI),134,1
5238,ITA CAJON,ITA CAJON,134,1
5239,LOMA PYTA,LOMA PYTA,134,1
5240,QUIINDY MUNICIPIO,QUIINDY MUNICIPIO,134,1
5241,SAN LORENZO,SAN LORENZO,134,1
5242,VALLE APUA,VALLE APUA,134,1
5243,TOBATY CUA,TOBATY CUA,134,1
5244,ROQUE GONZALEZ,ROQUE GONZALEZ,135,1
5245,ARAZA TY,ARAZA TY,135,1
5246,CERRITO,CERRITO,135,1
5247,ESTANCIA CARANDAYTY,ESTANCIA CARANDAYTY,135,1
5248,ESTANCIA CARAYA,ESTANCIA CARAYA,135,1
5249,ESTANCIA CARAYA RUGUA,ESTANCIA CARAYA RUGUA,135,1
5250,ESTANCIA ISLA LEON,ESTANCIA ISLA LEON,135,1
5251,ESTANCIA MARTINEZ,ESTANCIA MARTINEZ,135,1
5252,ESTANCIA VARGAS,ESTANCIA VARGAS,135,1
5253,MATACHI,MATACHI,135,1
5254,MBOCAYATY,MBOCAYATY,135,1
5255,MOQUETA,MOQUETA,135,1
5256,PORTILLO,PORTILLO,135,1
5257,POTRERO,POTRERO,135,1
5258,PUESTO BERUJA,PUESTO BERUJA,135,1
5259,RINCON,RINCON,135,1
5260,ROQUE GONZALEZ (MUNICIPIO),ROQUE GONZALEZ (MUNICIPIO),135,1
5261,SIMBRON,SIMBRON,135,1
5262,SAPUCAI,SAPUCAI,136,1
5263,ARROYO PORA,ARROYO PORA,136,1
5264,BOLAS CUE,BOLAS CUE,136,1
5265,CERRO ROQUE,CERRO ROQUE,136,1
5266,CERRO VERDE,CERRO VERDE,136,1
5267,CHIRCAL,CHIRCAL,136,1
5268,COL.A. IRALA,COL.A. IRALA,136,1
5269,COL.SANTA ISABEL,COL.SANTA ISABEL,136,1
5270,COSTA IRALA,COSTA IRALA,136,1
5271,LOMA,LOMA,136,1
5272,MBOCAYA,MBOCAYA,136,1
5273,MBOPI CUA,MBOPI CUA,136,1
5274,POTRERO GUAYAIBI,POTRERO GUAYAIBI,136,1
5275,POTRERO VILLALBA,POTRERO VILLALBA,136,1
5276,SAPUCAI (MUNICIPIO),SAPUCAI (MUNICIPIO),136,1
5277,YARIGUA-A,YARIGUA-A,136,1
5278,YBYRATY,YBYRATY,136,1
5279,YBYCUI,YBYCUI,137,1
5280,ARAZA TY,ARAZA TY,137,1
5281,BARRIO SAN JOSE,BARRIO SAN JOSE,137,1
5282,BARRIO SAN LEON,BARRIO SAN LEON,137,1
5283,BARRIO SAN MIGUEL,BARRIO SAN MIGUEL,137,1
5284,CAAGUY CUPE,CAAGUY CUPE,137,1
5285,CABALLERO PUNTA,CABALLERO PUNTA,137,1
5286,CAPILLA LOMA,CAPILLA LOMA,137,1
5287,CAPILLITA,CAPILLITA,137,1
5288,CARAGUATA RUA,CARAGUATA RUA,137,1
5289,CARAI MI,CARAI MI,137,1
5290,CARBON CUE,CARBON CUE,137,1
5291,CERRO ACHON,CERRO ACHON,137,1
5292,CERRO CARAPE,CERRO CARAPE,137,1
5293,CARRO CORA,CARRO CORA,137,1
5294,CERRO SAUCE,CERRO SAUCE,137,1
5295,COL. GOIBURU,COL. GOIBURU,137,1
5296,CORDILLERA,CORDILLERA,137,1
5297,COSTA,COSTA,137,1
5298,ENTRE RIOS,ENTRE RIOS,137,1
5299,ESTANCIA BENITEZ,ESTANCIA BENITEZ,137,1
5300,ISLA P.,ISLA P.,137,1
5301,MBOCARUZU,MBOCARUZU,137,1
5302,MBOCAYA PUCU,MBOCAYA PUCU,137,1
5303,MBOPI CUA,MBOPI CUA,137,1
5304,MINAS CUE,MINAS CUE,137,1
5305,NARANJA JHEENDY,NARANJA JHEENDY,137,1
5306,PALACIOS CUE,PALACIOS CUE,137,1
5307,PASO PARED,PASO PARED,137,1
5308,PASO PINDO,PASO PINDO,137,1
5309,PEREIRA PEREIRA CUE,PEREIRA PEREIRA CUE,137,1
5310,POTRERO ALTO,POTRERO ALTO,137,1
5311,PUESTO LA VIRGEN DE LA PAZ,PUESTO LA VIRGEN DE LA PAZ,137,1
5312,RINCON GUAZU,RINCON GUAZU,137,1
5313,RINCON I,RINCON I,137,1
5314,SANTA ANGELA,SANTA ANGELA,137,1
5315,SANTA TERESITA,SANTA TERESITA,137,1
5316,TACUAPITY,TACUAPITY,137,1
5317,TACUARY,TACUARY,137,1
5318,VARGAS LOMA,VARGAS LOMA,137,1
5319,YATAITY,YATAITY,137,1
5320,YBYCUI PUNTA,YBYCUI PUNTA,137,1
5321,QUYQUYHO,QUYQUYHO,138,1
5322,CERRO FRENTE,CERRO FRENTE,138,1
5323,CERRO GUY,CERRO GUY,138,1
5324,COL.FULGENCIO YEGROS (COSTA),COL.FULGENCIO YEGROS (COSTA),138,1
5325,COL.FULGENCIO YEGROS (LOMA),COL.FULGENCIO YEGROS (LOMA),138,1
5326,COSTA OLAZAR,COSTA OLAZAR,138,1
5327,CURUZU LACU,CURUZU LACU,138,1
5328,ESPINILLAR,ESPINILLAR,138,1
5329,ESTANCIA BARRIOS,ESTANCIA BARRIOS,138,1
5330,ESTANCIA ISLA PORA YAGUARY,ESTANCIA ISLA PORA YAGUARY,138,1
5331,ESTANCIA N.CANO DEBERNARDI,ESTANCIA N.CANO DEBERNARDI,138,1
5332,ESTANCIA NARANJITO,ESTANCIA NARANJITO,138,1
5333,ESTANCIA YTORORO,ESTANCIA YTORORO,138,1
5334,GUAZU CORA,GUAZU CORA,138,1
5335,ISLA VALLE,ISLA VALLE,138,1
5336,LOMA GUAZU,LOMA GUAZU,138,1
5337,MBOI CAE,MBOI CAE,138,1
5338,PUERTO LIZZA,PUERTO LIZZA,138,1
5339,QUYQUYHO (MUNICIPIO),QUYQUYHO (MUNICIPIO),138,1
5340,SAN JOSE (IBANEZ),SAN JOSE (IBAÑEZ),138,1
5341,SAN LUIS,SAN LUIS,138,1
5342,YAGUARY,YAGUARY,138,1
5343,YBYTYMI,YBYTYMI,139,1
5344,ANAZCO,AÑAZCO,139,1
5345,BARRIO ESTACION,BARRIO ESTACION,139,1
5346,BARRIO POTRERITO,BARRIO POTRERITO,139,1
5347,CANADA,CAÑADA,139,1
5348,CERRO GUY,CERRO GUY,139,1
5349,CERRO SAN ANTONIO,CERRO SAN ANTONIO,139,1
5350,CHINI,CHINI,139,1
5351,COL. NESTOR L. VERA,COL. NESTOR L. VERA,139,1
5352,ESTANCIA BASEDAU,ESTANCIA BASEDAU,139,1
5353,ISLA,ISLA,139,1
5354,JHUGUA GUAZU,JHUGUA GUAZU,139,1
5355,LOTE NUEVO,LOTE NUEVO,139,1
5356,M.VARGAS CUE,M.VARGAS CUE,139,1
5357,MARTINEZ CUE,MARTINEZ CUE,139,1
5358,PINDOTY,PINDOTY,139,1
5359,POTRERITO,POTRERITO,139,1
5360,POTRERO GARAY,POTRERO GARAY,139,1
5361,PUERTO MEZA,PUERTO MEZA,139,1
5362,PUERTO OVIEDO,PUERTO OVIEDO,139,1
5363,RINCON,RINCON,139,1
5364,RIVAROLAS CUE,RIVAROLAS CUE,139,1
5365,SOLA ESCOBAR,SOLA ESCOBAR,139,1
5366,YBYTYMI (MUNICIPIO),YBYTYMI (MUNICIPIO),139,1
5367,TEBICUARY MI,TEBICUARY MI,140,1
5368,CAPINARI,CAPINARI,140,1
5369,CHACRA SUR,CHACRA SUR,140,1
5370,LOMA PINDO,LOMA PINDO,140,1
5371,CAAGUY POTI,CAAGUY POTI,141,1
5372,CALLE POI,CALLE POI,141,1
5373,CARAUGUA,CARAUGUA,141,1
5374,CERRO GUY,CERRO GUY,141,1
5375,ESTANCIA TALAVERA,ESTANCIA TALAVERA,141,1
5376,GUARAPI,GUARAPI,141,1
5377,GUAYAIBI TY,GUAYAIBI TY,141,1
5378,ITA POTRERO,ITA POTRERO,141,1
5379,PEGUAJHO,PEGUAJHO,141,1
5380,PIRAYU CALLE,PIRAYU CALLE,141,1
5381,PORORO,PORORO,141,1
5382,POTRERO YBATE,POTRERO YBATE,141,1
5383,PUESTO PRIMERA VISTA,PUESTO PRIMERA VISTA,141,1
5384,PUESTO I,PUESTO I,141,1
5385,SAMBRONNI,SAMBRONNI,141,1
5386,TACUMBU,TACUMBU,141,1
5387,YAGUARON (MUNICIPIO),YAGUARON (MUNICIPIO),141,1
5388,ZAGUAZU,ZAGUAZU,141,1
5389,ZAYAS,ZAYAS,141,1
5390,NUATI JHUA POI,ÑUATI JHUA POI,141,1
5391,NUATI,ÑUATI,141,1
5392,NUATI CALLE,ÑUATI CALLE,141,1
5393,HERNANDARIAS,HERNANDARIAS,142,1
5394,COL. ACARAY,COL. ACARAY,142,1
5395,FAZENDA DE LICO,FAZENDA DE LICO,142,1
5396,FORTUNA,FORTUNA,142,1
5397,GRAL.DIAZ (TAPYI),GRAL.DIAZ (TAPYI),142,1
5398,GRANJA M. CRISTINA,GRANJA M. CRISTINA,142,1
5399,GRANJA NUEVA COREA,GRANJA NUEVA COREA,142,1
5400,HERNANDARIAS (MUNICIPIO),HERNANDARIAS (MUNICIPIO),142,1
5401,HIDROELECTRICA ACARAY,HIDROELECTRICA ACARAY,142,1
5402,KILOMETRO 10 GUARANI,KILOMETRO 10 GUARANI,142,1
5403,KILOMETRO 16,KILOMETRO 16,142,1
5404,KILOMETRO 2,KILOMETRO 2,142,1
5405,KILOMETRO 20 SAN MANUEL,KILOMETRO 20 SAN MANUEL,142,1
5406,KILOMETRO 4,KILOMETRO 4,142,1
5407,LINEA GRAL.DIAZ,LINEA GRAL.DIAZ,142,1
5408,MBARACA RUA,MBARACA RUA,142,1
5409,MBOI CUA,MBOI CUA,142,1
5410,OCAMPO CUE,OCAMPO CUE,142,1
5411,ORLANDO CUE,ORLANDO CUE,142,1
5412,PALMITAL CELSO PARINI,PALMITAL CELSO PARINI,142,1
5413,PASO FALSO,PASO FALSO,142,1
5414,PASO ITA,PASO ITA,142,1
5415,PATRIMONIO PARAGUAZIL,PATRIMONIO PARAGUAZIL,142,1
5416,PENGO HERNANDARIAS (HERU),PENGO HERNANDARIAS (HERU),142,1
5417,PIKYRY,PIKYRY,142,1
5418,PIRA PYTA,PIRA PYTA,142,1
5419,PLANCHADA TALAVERA,PLANCHADA TALAVERA,142,1
5420,PRIMERA REPRESA TATI-YUPI,PRIMERA REPRESA TATI-YUPI,142,1
5421,PUERTO ARMITICIO,PUERTO ARMITICIO,142,1
5422,PUERTO CARMEN,PUERTO CARMEN,142,1
5423,PUERTO CURUPAYTY,PUERTO CURUPAYTY,142,1
5424,PUERTO DORITA,PUERTO DORITA,142,1
5425,PUERTO GRAL.DIAZ,PUERTO GRAL.DIAZ,142,1
5426,PUERTO INDIO,PUERTO INDIO,142,1
5427,PUERTO IRENE,PUERTO IRENE,142,1
